trip_id,date_time,pickup_location,dropoff_location,trip_duration,trip_distance,fare_amount,payment_method,driver_id,customer_id
trip_7693,2023-03-04 17:08:00,Train Station,University,93,35.27,46.88,card,driver_11,customer_432
trip_7694,2023-10-17 14:02:00,Suburbs,Airport,13,49.88,87.18,cash,driver_40,customer_117
trip_7695,2023-11-25 10:35:00,Airport,University,41,27.49,35.34,cash,driver_37,customer_232
trip_7696,2023-12-19 01:50:00,Downtown,Suburbs,54,34.77,38.43,cash,driver_99,customer_191
trip_7697,2023-03-01 15:08:00,Train Station,Suburbs,29,6.01,22.55,cash,driver_60,customer_224
trip_7698,2023-02-23 03:37:00,Downtown,Airport,97,2.12,59.7,card,driver_2,customer_447
trip_7699,2023-12-09 13:12:00,Downtown,Train Station,33,38.2,97.2,cash,driver_53,customer_233
trip_7700,2023-04-21 19:12:00,Airport,Train Station,94,41.68,58.75,card,driver_3,customer_27
trip_7701,2023-03-18 05:24:00,Downtown,Suburbs,25,22.06,15.05,card,driver_32,customer_450
trip_7702,2023-06-13 06:32:00,Mall,Downtown,59,5.92,88.96,cash,driver_71,customer_160
trip_7703,2023-09-01 09:12:00,University,Suburbs,82,39.83,10.61,card,driver_25,customer_310
trip_7704,2023-09-01 02:38:00,University,Suburbs,63,32.3,79.59,card,driver_18,customer_428
trip_7705,2023-11-28 03:08:00,Downtown,Suburbs,95,43.74,64.06,cash,driver_36,customer_100
trip_7706,2023-12-28 17:41:00,Train Station,University,95,14.86,9.02,cash,driver_11,customer_310
trip_7707,2023-12-01 13:37:00,Downtown,Downtown,105,12.12,35.74,card,driver_65,customer_403
trip_7708,2023-12-02 15:24:00,Airport,Airport,43,17.23,79.22,cash,driver_13,customer_495
trip_7709,2023-03-12 19:00:00,Suburbs,Airport,65,33.71,48.87,card,driver_1,customer_141
trip_7710,2023-07-04 16:29:00,Downtown,Suburbs,51,16.45,89.46,card,driver_66,customer_444
trip_7711,2023-09-17 07:58:00,Suburbs,Train Station,40,38.85,57.42,cash,driver_2,customer_141
trip_7712,2023-04-11 10:20:00,Airport,Mall,75,38.9,7.4,card,driver_43,customer_329
trip_7713,2023-02-14 09:52:00,University,Mall,19,23.28,97.28,cash,driver_58,customer_151
trip_7714,2023-11-01 20:10:00,Mall,Suburbs,68,6.34,68.34,card,driver_67,customer_494
trip_7715,2023-10-06 11:40:00,Train Station,University,86,49.14,48.11,cash,driver_79,customer_56
trip_7716,2023-04-19 17:37:00,Airport,Airport,12,35.81,54.38,cash,driver_91,customer_482
trip_7717,2023-05-16 14:22:00,Mall,Suburbs,6,19.95,98.16,card,driver_81,customer_293
trip_7718,2023-06-23 20:38:00,Mall,Train Station,68,34.02,67.47,card,driver_42,customer_263
trip_7719,2023-12-16 18:16:00,Mall,Train Station,118,14.67,9.7,card,driver_77,customer_5
trip_7720,2023-02-07 20:00:00,Airport,University,36,13.49,88.95,card,driver_1,customer_188
trip_7721,2023-06-08 07:03:00,Downtown,Airport,66,15.53,97.74,cash,driver_21,customer_441
trip_7722,2023-11-10 01:30:00,Airport,Suburbs,6,40.61,94.25,cash,driver_24,customer_365
trip_7723,2023-07-28 23:04:00,Suburbs,University,41,34.65,40.35,card,driver_21,customer_447
trip_7724,2023-03-15 03:37:00,Train Station,Downtown,43,20.67,85.63,cash,driver_17,customer_323
trip_7725,2023-03-03 08:03:00,Airport,Downtown,36,23.01,5.03,cash,driver_68,customer_320
trip_7726,2023-07-29 10:25:00,Airport,Train Station,44,5.01,58.88,cash,driver_45,customer_349
trip_7727,2023-03-20 23:48:00,Suburbs,Mall,22,32.81,13.54,cash,driver_99,customer_163
trip_7728,2023-12-08 14:42:00,Train Station,Downtown,8,44.67,5.23,cash,driver_93,customer_448
trip_7729,2023-04-03 05:11:00,Mall,Train Station,45,12.72,17.62,card,driver_81,customer_344
trip_7730,2023-03-24 19:34:00,Train Station,Airport,14,14.81,13.55,cash,driver_7,customer_438
trip_7731,2023-10-02 17:01:00,Mall,Train Station,16,43.53,70.19,card,driver_33,customer_36
trip_7732,2023-01-15 05:15:00,Downtown,University,70,31.78,97.83,cash,driver_84,customer_319
trip_7733,2023-04-27 04:22:00,Downtown,Airport,103,49.53,77.61,card,driver_39,customer_152
trip_7734,2023-01-24 18:16:00,Suburbs,Train Station,6,21.51,79.07,cash,driver_29,customer_219
trip_7735,2023-03-09 06:13:00,University,University,51,17.55,67.77,card,driver_52,customer_246
trip_7736,2023-06-20 06:21:00,Downtown,Suburbs,74,29.13,61.59,cash,driver_60,customer_155
trip_7737,2023-07-07 12:44:00,Mall,University,89,31.67,20.71,card,driver_77,customer_393
trip_7738,2023-10-28 22:14:00,Suburbs,Suburbs,57,4.39,96.41,card,driver_20,customer_409
trip_7739,2023-02-17 08:41:00,University,Airport,64,42.91,25.97,card,driver_14,customer_481
trip_7740,2023-10-03 07:44:00,Train Station,Suburbs,16,36.58,17.31,cash,driver_36,customer_132
trip_7741,2023-03-24 22:26:00,University,Suburbs,33,41.43,78.51,card,driver_82,customer_78
trip_7742,2023-03-18 11:29:00,Mall,Train Station,88,5.72,79.47,card,driver_5,customer_91
trip_7743,2023-08-18 20:07:00,Mall,Downtown,60,5.81,20.35,card,driver_90,customer_128
trip_7744,2023-10-16 04:18:00,Airport,Train Station,61,47.71,68.32,cash,driver_74,customer_282
trip_7745,2023-06-05 13:41:00,Train Station,Downtown,103,18.03,82.26,cash,driver_95,customer_325
trip_7746,2023-10-07 13:13:00,Downtown,Train Station,76,12.87,30.14,cash,driver_76,customer_82
trip_7747,2023-11-17 11:15:00,Airport,University,108,38.92,31.83,card,driver_1,customer_233
trip_7748,2023-12-06 04:24:00,University,Train Station,62,10.1,45.04,cash,driver_71,customer_500
trip_7749,2023-01-02 05:05:00,Train Station,Airport,13,8.61,70.13,card,driver_83,customer_490
trip_7750,2023-01-07 23:35:00,Airport,Mall,112,9.31,67.96,cash,driver_74,customer_26
trip_7751,2023-12-03 18:09:00,Train Station,Mall,111,38.74,75.49,card,driver_82,customer_144
trip_7752,2023-12-16 16:13:00,Train Station,University,118,49.22,73.64,cash,driver_60,customer_462
trip_7753,2023-07-19 14:53:00,Downtown,Suburbs,40,12.88,58.48,card,driver_36,customer_111
trip_7754,2023-06-11 08:05:00,Airport,Downtown,38,15.01,88.41,card,driver_7,customer_462
trip_7755,2023-11-02 03:36:00,Airport,Mall,68,26.16,71.78,card,driver_66,customer_349
trip_7756,2023-10-23 15:42:00,Downtown,Train Station,34,20.49,39.36,card,driver_4,customer_407
trip_7757,2023-01-07 12:54:00,Train Station,Suburbs,58,16.7,38.43,cash,driver_59,customer_66
trip_7758,2023-04-27 14:40:00,University,Train Station,21,47.03,76.17,cash,driver_27,customer_398
trip_7759,2023-11-21 00:56:00,Suburbs,Airport,19,41.97,44.47,cash,driver_44,customer_301
trip_7760,2023-04-26 01:58:00,Airport,University,109,38.82,19.72,card,driver_43,customer_326
trip_7761,2023-12-18 03:27:00,Downtown,Downtown,48,33.94,65.89,cash,driver_45,customer_259
trip_7762,2023-02-18 00:34:00,Airport,Suburbs,78,38.68,61.6,card,driver_58,customer_372
trip_7763,2023-02-05 11:47:00,Airport,Mall,105,42.78,73.96,card,driver_59,customer_471
trip_7764,2023-01-13 18:08:00,Suburbs,Airport,97,26.2,27.87,card,driver_86,customer_265
trip_7765,2023-03-07 08:00:00,Airport,Suburbs,115,32.28,24.25,card,driver_15,customer_424
trip_7766,2023-04-28 20:29:00,University,Train Station,24,4.31,78.58,cash,driver_61,customer_332
trip_7767,2023-02-09 07:21:00,Train Station,Suburbs,114,11.83,21.23,card,driver_64,customer_376
trip_7768,2023-01-09 17:04:00,Train Station,Airport,93,31.33,36.51,card,driver_63,customer_393
trip_7769,2023-03-21 22:02:00,Mall,Airport,92,46.91,73.84,card,driver_22,customer_65
trip_7770,2023-08-21 07:22:00,Suburbs,University,107,26.34,51.33,card,driver_57,customer_372
trip_7771,2023-06-07 03:00:00,Suburbs,University,51,15.97,5.37,card,driver_99,customer_124
trip_7772,2023-09-16 08:36:00,Train Station,Suburbs,10,23.54,24.87,card,driver_24,customer_346
trip_7773,2023-09-05 23:49:00,Mall,Mall,62,25.38,21.89,card,driver_40,customer_408
trip_7774,2023-12-27 01:57:00,University,University,115,4.87,87.69,card,driver_87,customer_333
trip_7775,2023-02-23 02:57:00,Suburbs,Train Station,83,40.8,41.22,cash,driver_56,customer_327
trip_7776,2023-06-16 00:00:00,Downtown,Airport,30,5.96,57.68,card,driver_70,customer_212
trip_7777,2023-04-05 06:09:00,Downtown,Downtown,83,4.46,65.07,cash,driver_78,customer_474
trip_7778,2023-03-12 20:59:00,Airport,Train Station,29,29.11,88.24,card,driver_50,customer_96
trip_7779,2023-09-23 04:27:00,Suburbs,Train Station,110,36.38,36.67,card,driver_79,customer_349
trip_7780,2023-12-10 23:54:00,Suburbs,Suburbs,32,16.45,55.31,cash,driver_88,customer_153
trip_7781,2023-03-05 16:52:00,Mall,Airport,20,31.04,77.27,card,driver_56,customer_475
trip_7782,2023-11-02 05:02:00,Suburbs,Downtown,99,14.49,28.59,card,driver_48,customer_63
trip_7783,2023-12-22 19:46:00,Train Station,Train Station,28,17.96,78.07,card,driver_42,customer_371
trip_7784,2023-12-05 13:24:00,University,Train Station,22,1.01,49.19,cash,driver_32,customer_306
trip_7785,2023-07-09 22:14:00,Mall,Mall,19,6.21,65.39,cash,driver_37,customer_337
trip_7786,2023-01-12 22:47:00,University,Mall,72,33.08,78.73,cash,driver_72,customer_490
trip_7787,2023-08-24 17:40:00,Train Station,University,59,33.04,80.51,card,driver_51,customer_56
trip_7788,2023-05-31 11:27:00,Train Station,Airport,29,21.3,30.18,cash,driver_40,customer_321
trip_7789,2023-09-02 05:00:00,Train Station,Downtown,53,32.95,58.92,card,driver_13,customer_195
trip_7790,2023-07-10 18:47:00,Downtown,University,16,36.51,72.3,cash,driver_89,customer_315
trip_7791,2023-11-30 21:01:00,Train Station,Downtown,29,3.1,11.3,cash,driver_91,customer_221
trip_7792,2023-12-19 10:13:00,Airport,Mall,32,34.97,66.01,cash,driver_87,customer_261
trip_7793,2023-09-28 21:43:00,Airport,Downtown,66,10.66,83.12,card,driver_19,customer_383
trip_7794,2023-06-02 04:47:00,Downtown,Suburbs,71,31.51,21.99,cash,driver_50,customer_319
trip_7795,2023-02-20 16:55:00,Mall,Suburbs,16,14.74,37.54,cash,driver_4,customer_500
trip_7796,2023-11-06 08:16:00,Mall,Suburbs,39,45.49,54.89,cash,driver_96,customer_65
trip_7797,2023-06-27 15:03:00,Airport,Suburbs,18,2.94,15.93,cash,driver_70,customer_285
trip_7798,2023-04-25 18:13:00,Suburbs,University,49,10.53,18.33,cash,driver_78,customer_49
trip_7799,2023-10-27 12:27:00,Suburbs,Airport,69,2.57,62.01,cash,driver_70,customer_392
trip_7800,2023-11-18 03:10:00,Mall,Suburbs,55,35.69,6.96,card,driver_15,customer_274
trip_7801,2023-08-02 17:14:00,Airport,Airport,60,11.27,59.16,cash,driver_79,customer_133
trip_7802,2023-01-28 07:37:00,Mall,Train Station,60,39.08,70.71,card,driver_92,customer_116
trip_7803,2023-10-20 14:50:00,Downtown,University,59,13.37,66.41,cash,driver_7,customer_148
trip_7804,2023-02-24 03:46:00,Train Station,Suburbs,35,46.97,68.83,cash,driver_73,customer_339
trip_7805,2023-11-17 14:22:00,Airport,Mall,47,31.18,22.0,cash,driver_6,customer_390
trip_7806,2023-03-04 13:09:00,Airport,Train Station,84,19.45,10.84,cash,driver_88,customer_423
trip_7807,2023-03-12 02:11:00,Airport,Mall,111,9.19,28.52,card,driver_79,customer_442
trip_7808,2023-05-26 08:48:00,Downtown,University,62,38.06,91.06,card,driver_63,customer_83
trip_7809,2023-10-01 16:23:00,Train Station,Airport,50,44.65,50.41,card,driver_66,customer_211
trip_7810,2023-01-25 00:36:00,Train Station,University,70,34.77,70.16,cash,driver_14,customer_297
trip_7811,2023-11-04 17:25:00,Mall,Suburbs,39,43.8,12.33,card,driver_9,customer_130
trip_7812,2023-04-05 15:50:00,Mall,Downtown,24,49.37,51.22,card,driver_22,customer_299
trip_7813,2023-02-17 22:22:00,Suburbs,Downtown,92,12.61,58.28,card,driver_19,customer_107
trip_7814,2023-10-30 07:28:00,University,Downtown,89,37.09,14.07,card,driver_5,customer_195
trip_7815,2023-10-04 09:56:00,University,Airport,98,16.81,24.97,card,driver_41,customer_338
trip_7816,2023-02-20 16:50:00,Train Station,University,31,32.99,96.08,card,driver_84,customer_127
trip_7817,2023-12-13 10:55:00,Train Station,Suburbs,82,34.13,6.14,card,driver_69,customer_326
trip_7818,2023-02-04 11:36:00,Airport,University,42,28.47,93.84,cash,driver_55,customer_423
trip_7819,2023-02-10 13:01:00,Train Station,Airport,84,18.03,82.5,card,driver_42,customer_296
trip_7820,2023-08-09 10:54:00,Mall,Downtown,85,21.48,23.38,cash,driver_30,customer_92
trip_7821,2023-08-23 11:23:00,Mall,Train Station,79,26.63,16.38,card,driver_75,customer_114
trip_7822,2023-10-26 07:04:00,Train Station,University,29,22.49,70.69,card,driver_83,customer_248
trip_7823,2023-10-13 20:16:00,Airport,Airport,14,17.06,40.42,card,driver_89,customer_67
trip_7824,2023-01-14 14:17:00,Train Station,University,36,2.88,96.15,card,driver_70,customer_261
trip_7825,2023-02-02 06:27:00,University,Mall,85,48.79,40.84,card,driver_73,customer_168
trip_7826,2023-02-11 17:14:00,Mall,Suburbs,31,12.18,63.14,card,driver_64,customer_444
trip_7827,2023-06-18 10:14:00,Airport,Airport,66,17.95,39.28,cash,driver_50,customer_117
trip_7828,2023-08-06 10:07:00,University,Downtown,7,33.1,76.89,card,driver_6,customer_404
trip_7829,2023-06-11 16:49:00,Mall,University,60,25.55,84.14,card,driver_95,customer_305
trip_7830,2023-11-23 23:15:00,Downtown,Downtown,98,5.29,43.57,cash,driver_49,customer_59
trip_7831,2023-01-15 05:56:00,Train Station,Suburbs,20,21.63,59.83,cash,driver_1,customer_165
trip_7832,2023-12-06 09:48:00,Downtown,University,110,28.47,38.6,cash,driver_41,customer_203
trip_7833,2023-07-04 12:46:00,Airport,Train Station,57,46.9,13.14,cash,driver_89,customer_24
trip_7834,2023-06-29 05:02:00,University,Downtown,17,38.62,34.66,cash,driver_74,customer_252
trip_7835,2023-12-19 02:44:00,Downtown,Mall,100,39.0,83.17,card,driver_90,customer_371
trip_7836,2023-03-23 22:42:00,Downtown,Downtown,70,46.83,42.32,cash,driver_26,customer_336
trip_7837,2023-11-15 14:07:00,University,Airport,43,42.41,62.84,card,driver_45,customer_173
trip_7838,2023-08-27 11:57:00,University,University,32,4.34,6.6,cash,driver_44,customer_489
trip_7839,2023-06-22 18:54:00,University,Mall,17,33.48,94.28,card,driver_76,customer_132
trip_7840,2023-11-22 12:22:00,University,Airport,12,31.16,76.74,card,driver_80,customer_311
trip_7841,2023-09-13 16:40:00,Train Station,Airport,94,21.44,7.62,cash,driver_34,customer_434
trip_7842,2023-11-19 11:45:00,Mall,Train Station,57,48.35,47.66,card,driver_21,customer_485
trip_7843,2023-07-29 09:28:00,Suburbs,Downtown,106,42.03,74.59,card,driver_23,customer_391
trip_7844,2023-07-12 14:37:00,Suburbs,Mall,68,43.98,41.02,card,driver_27,customer_339
trip_7845,2023-06-29 20:07:00,University,Airport,39,30.01,82.92,card,driver_73,customer_404
trip_7846,2023-03-16 18:22:00,Downtown,Downtown,72,20.14,48.79,cash,driver_29,customer_79
trip_7847,2023-08-29 04:41:00,Suburbs,Suburbs,13,14.5,26.83,card,driver_76,customer_309
trip_7848,2023-12-22 12:56:00,University,Suburbs,89,47.31,63.55,cash,driver_42,customer_217
trip_7849,2023-09-06 19:46:00,Downtown,Suburbs,24,16.3,51.25,card,driver_47,customer_473
trip_7850,2023-08-20 13:14:00,Train Station,Train Station,82,3.58,95.59,cash,driver_8,customer_230
trip_7851,2023-03-28 21:32:00,University,Mall,49,21.25,53.99,cash,driver_45,customer_186
trip_7852,2023-07-28 12:02:00,Train Station,Suburbs,112,6.47,93.6,card,driver_60,customer_3
trip_7853,2023-03-15 12:43:00,Mall,Mall,85,32.07,76.78,cash,driver_60,customer_446
trip_7854,2023-12-28 09:15:00,Train Station,University,92,8.69,66.17,cash,driver_40,customer_111
trip_7855,2023-12-26 08:09:00,Airport,Downtown,61,16.62,85.8,card,driver_26,customer_91
trip_7856,2023-02-16 03:02:00,University,Train Station,18,16.28,43.36,cash,driver_51,customer_233
trip_7857,2023-05-10 07:44:00,Downtown,Mall,49,38.82,25.89,card,driver_14,customer_280
trip_7858,2023-01-15 01:40:00,Downtown,Downtown,26,40.54,89.05,cash,driver_90,customer_354
trip_7859,2023-05-13 02:42:00,University,Downtown,74,45.71,69.1,cash,driver_74,customer_316
trip_7860,2023-06-12 02:04:00,Suburbs,Train Station,76,14.83,89.41,card,driver_89,customer_457
trip_7861,2023-10-16 10:39:00,Suburbs,University,107,9.8,63.48,card,driver_9,customer_369
trip_7862,2023-08-14 21:56:00,Downtown,Airport,109,24.06,51.17,card,driver_1,customer_289
trip_7863,2023-12-04 02:30:00,University,Suburbs,117,13.32,49.51,cash,driver_10,customer_5
trip_7864,2023-10-31 02:32:00,Train Station,Train Station,57,42.85,75.51,cash,driver_99,customer_39
trip_7865,2023-12-11 05:33:00,Train Station,Train Station,101,9.57,53.7,card,driver_38,customer_262
trip_7866,2023-05-30 12:53:00,Airport,Downtown,101,11.8,51.32,card,driver_10,customer_7
trip_7867,2023-06-29 14:52:00,University,Train Station,11,28.7,13.06,cash,driver_19,customer_139
trip_7868,2023-10-18 17:00:00,Suburbs,Airport,18,6.01,64.84,cash,driver_39,customer_23
trip_7869,2023-04-22 17:53:00,Train Station,Train Station,34,36.81,98.4,cash,driver_46,customer_373
trip_7870,2023-03-22 01:49:00,Train Station,Airport,21,12.1,93.04,card,driver_23,customer_414
trip_7871,2023-09-23 12:30:00,Downtown,Train Station,82,31.24,25.27,cash,driver_81,customer_192
trip_7872,2023-11-20 06:32:00,Mall,University,50,3.62,94.88,cash,driver_38,customer_32
trip_7873,2023-02-16 09:12:00,Train Station,Suburbs,100,30.06,25.0,cash,driver_85,customer_325
trip_7874,2023-09-23 22:43:00,Train Station,Suburbs,73,41.04,41.73,card,driver_65,customer_280
trip_7875,2023-09-09 07:31:00,Mall,Airport,83,24.5,62.17,cash,driver_79,customer_196
trip_7876,2023-09-29 16:14:00,University,Mall,24,31.05,8.42,cash,driver_70,customer_417
trip_7877,2023-03-14 17:23:00,University,University,36,6.22,80.48,card,driver_63,customer_186
trip_7878,2023-06-29 18:50:00,Mall,University,68,37.9,13.33,card,driver_18,customer_217
trip_7879,2023-08-14 00:39:00,Train Station,Mall,27,46.86,14.53,card,driver_63,customer_444
trip_7880,2023-11-21 02:29:00,University,Suburbs,106,31.14,90.57,card,driver_5,customer_267
trip_7881,2023-04-22 20:15:00,Suburbs,Airport,96,35.34,21.65,card,driver_46,customer_81
trip_7882,2023-09-25 19:05:00,Airport,Downtown,78,10.27,58.18,card,driver_91,customer_396
trip_7883,2023-08-15 10:23:00,Suburbs,Mall,61,35.05,23.56,cash,driver_74,customer_372
trip_7884,2023-08-07 04:55:00,Mall,Suburbs,81,43.48,81.41,card,driver_47,customer_177
trip_7885,2023-10-23 17:28:00,Train Station,Suburbs,16,44.24,69.22,cash,driver_20,customer_316
trip_7886,2023-09-30 12:25:00,Downtown,Train Station,31,28.65,66.01,card,driver_45,customer_101
trip_7887,2023-08-01 09:36:00,Mall,Downtown,33,35.84,26.86,card,driver_71,customer_374
trip_7888,2023-04-28 15:47:00,Downtown,Mall,35,45.97,95.42,cash,driver_65,customer_486
trip_7889,2023-12-31 06:44:00,University,Train Station,39,27.44,21.79,cash,driver_12,customer_347
trip_7890,2023-02-04 19:28:00,Mall,Suburbs,85,24.02,20.82,card,driver_60,customer_268
trip_7891,2023-05-20 08:35:00,Suburbs,University,37,19.47,24.58,card,driver_98,customer_247
trip_7892,2023-06-19 04:13:00,Train Station,Mall,105,17.1,7.89,cash,driver_36,customer_321
trip_7893,2023-02-28 22:46:00,Suburbs,Train Station,105,23.28,47.09,card,driver_77,customer_325
trip_7894,2023-09-14 10:41:00,Train Station,Airport,105,8.46,81.42,card,driver_62,customer_14
trip_7895,2023-11-04 01:07:00,Train Station,Mall,118,21.22,78.98,cash,driver_3,customer_79
trip_7896,2023-11-20 20:56:00,Suburbs,University,97,15.94,34.31,cash,driver_78,customer_70
trip_7897,2023-12-02 04:54:00,University,Suburbs,30,24.01,18.5,card,driver_85,customer_429
trip_7898,2023-05-11 13:26:00,Airport,Suburbs,66,41.93,57.53,cash,driver_77,customer_480
trip_7899,2023-09-22 20:13:00,University,Downtown,17,14.98,22.18,card,driver_26,customer_468
trip_7900,2023-05-31 08:45:00,Train Station,Suburbs,15,29.47,25.82,cash,driver_10,customer_175
trip_7901,2023-05-05 01:32:00,University,University,71,1.49,85.12,card,driver_81,customer_35
trip_7902,2023-06-03 04:47:00,University,Suburbs,100,16.43,30.94,cash,driver_48,customer_179
trip_7903,2023-07-21 03:21:00,Suburbs,Mall,108,14.55,70.43,card,driver_21,customer_24
trip_7904,2023-05-11 12:23:00,Downtown,Downtown,19,16.96,64.39,card,driver_99,customer_131
